train_loss,val_loss,train_mae,train_r2,val_mae,val_r2
0.04562626029755778,0.03950153968550942,9.035624417599973,-0.5647351346529788,9.191546565632082,-0.3527637797261183
0.02955889674827798,0.0400126963063623,7.475762430368601,-0.010517212367625817,9.275647092850361,-0.3698054796797021
0.029060055508868386,0.0439770675518296,7.390551127757396,0.011336635288116015,9.766345329174735,-0.505000022511159
0.02830874948328688,0.04236675482807738,7.261316981959987,0.04101757574272602,9.577052273049478,-0.4501789174187558
0.027599905759721766,0.03414481776681813,7.223362174735771,0.055309350639449306,8.569870544785381,-0.16967263342466277
0.027295225470518793,0.03697340461340817,7.1551709570899025,0.06402032652254619,9.006094471750982,-0.26541997450460153
0.026585816227980244,0.03216543731590112,7.060232162704697,0.08846735562547281,8.362819338165489,-0.10195242697970164
0.026744246980502404,0.035521703800468735,6.975530887179905,0.09764452140470359,8.802576568925987,-0.21594639217260014
0.026237539804846277,0.028181550121217064,6.956325484725448,0.1067154172791257,7.771015973416346,0.03431522364405204
0.026096548515421744,0.03576368573262836,6.918073390926327,0.11054944098966513,8.863387999227708,-0.22416726488743022
0.02515162760747298,0.033496068395448456,6.807514463774077,0.14151635742862578,8.521279407394951,-0.14709205678546833
0.02510590995270901,0.029162503948265858,6.776602472070459,0.1394802201296308,7.955731110659846,0.0008850572999722361
0.0251344675553664,0.03323607874864882,6.740404886698221,0.14349669195386217,8.521045955984096,-0.13805318902767194
0.024433685694145793,0.030280771241946655,6.703082477924702,0.16216731201806178,8.080088425781954,-0.03747628481108811
